,Under 10,10s,20s,30s,40s,50s,60s,70s,80s,Over 90
2021-08-25,0.23088321444570797,0.3718097418671326,0.4858263232133125,0.32444401465918576,0.21505736385027258,0.16178107606679035,0.06107303603954264,0.033580685316169874,0.03821216891440059,0.034929505906261905
2021-09-01,0.1929770150590992,0.2841921862211979,0.3523261486832678,0.25142437632348097,0.1762465869346183,0.13308596165739023,0.05677211800858893,0.02798390443014156,0.03322797296904399,0.05715737330115585
2021-09-08,0.12664116613253384,0.17096720743519062,0.19228924221300014,0.14801278041021249,0.10379980335873029,0.07750979179550609,0.03612771146001114,0.023159093321496464,0.023674930740443842,0.028578686650577924
2021-09-15,0.07265354882433349,0.08159227961297644,0.09696113593543,0.07045408347526115,0.05433508768191601,0.035291692434549576,0.019354131139291682,0.013123486215514662,0.015783287160295895,0.019052457767051948
2021-09-22,0.04594690834740457,0.04644483608738659,0.05756429543956055,0.04933759347007083,0.034092604035712,0.02341785198928056,0.014838167206790289,0.010614584439019213,0.008306993242260998,0.0
2021-09-29,0.029291154071470416,0.02510531680399275,0.02755737547638537,0.026444950099957964,0.013241323888870287,0.014512471655328799,0.009246973766550471,0.006947727996448939,0.007891643580147947,0.0
2021-10-06,0.01435840885856393,0.015314243250435577,0.019596355894318487,0.013814526171619832,0.010501739636000573,0.008905380333951763,0.00602128524333519,0.004245833775607685,0.008306993242260998,0.019052457767051948
2021-10-13,0.010625222555337308,0.00903791404943739,0.017146811407528675,0.01006486906789445,0.006392363256696,0.004782519068233354,0.0038708262278583363,0.0025089017764954504,0.004153496621130499,0.0
2021-10-20,0.008615045315138358,0.0062763292009981875,0.007552762167601916,0.005723160842528216,0.0035005798786668573,0.0021438878581735723,0.002365504917024539,0.0,0.0020767483105652495,0.0
2021-10-27,0.006892036252110686,0.00502106336079855,0.006123861216974526,0.004341708225366233,0.0027395842528697145,0.0021438878581735723,0.0021504590154768537,0.0017369319991122347,0.003322797296904399,0.0
2021-11-03,0.0014358408858563929,0.002510531680399275,0.0038784454374172004,0.003749657103725383,0.0013697921264348573,0.002308802308802309,0.0010752295077384269,0.001350947110420627,0.002907447634791349,0.0
2021-11-10,0.0051690271890830145,0.0012552658401996375,0.0022454157795573264,0.0011841022432817,0.001826389501913143,0.0013193156050298907,0.0,0.0,0.0,0.0
2021-11-17,0.0014358408858563929,0.0032636911845190576,0.0022454157795573264,0.0013814526171619832,0.0013697921264348573,0.0016491445062873633,0.0010752295077384269,0.0,0.0,0.0
2021-11-24,0.0022973454173702288,0.00200842534431942,0.0,0.0013814526171619832,0.0,0.0008245722531436817,0.0,0.001350947110420627,0.0,0.0
2021-12-01,0.0028716817717127857,0.0022594785123593473,0.002653673194022295,0.0,0.001065393876116,0.0,0.0,0.0,0.0,0.0
2021-12-08,0.0,0.0012552658401996375,0.0010206435361624212,0.0017761533649225498,0.0009131947509565715,0.0,0.0,0.0,0.0,0.0
2021-12-15,0.0014358408858563929,0.001506319008239565,0.002653673194022295,0.0021708541126831166,0.0016741903767537145,0.000989486703772418,0.0,0.0,0.0,0.0
2021-12-22,0.0031588499488840647,0.004518957024718695,0.003470188022952232,0.003749657103725383,0.0016741903767537145,0.001484230055658627,0.0017203672123814828,0.001350947110420627,0.0,0.0
2021-12-29,0.01005088620099475,0.011297392561796737,0.014697266920738864,0.008486066076852183,0.005174770255420572,0.005442176870748299,0.002365504917024539,0.001543939554766431,0.002907447634791349,0.0
2022-01-05,0.03474734943772471,0.06778435537078042,0.1773878465850288,0.07992690142151475,0.03926737429113258,0.034302205730777156,0.019139085237743995,0.01350947110420627,0.014121888511843695,0.034929505906261905
2022-01-12,0.30009074514398615,0.4820220826366608,0.853666253646249,0.33431153335319996,0.20683861109166343,0.1660688517831375,0.09053432455157553,0.053265914639441865,0.055656854723148685,0.08891146957957577
2022-01-19,0.8362337319227633,1.0290669357956628,1.0616734063161504,0.677109132783252,0.44137746296234287,0.34599051741908887,0.22515305892042656,0.1310418697108008,0.1590789205892981,0.25720817985520134
2022-01-26,1.2020859896389722,1.3905834977731584,0.983083854031644,0.8067683284225982,0.6089486997628738,0.4657184085755514,0.32945032117105394,0.24317047987571286,0.2703926300355955,0.4985393115711927
2022-02-02,1.2629656431992833,1.3790350520433217,0.8957167673361408,0.8718939518030917,0.6727201332046744,0.5120593692022264,0.41482354408548505,0.3165076087271183,0.3779681925228754,0.6573097929632923
2022-02-09,1.3301629966573625,1.4546020556233399,0.8673428770308255,0.8476198558158169,0.6926582186005595,0.5282209853638425,0.4285864817845369,0.3439125358242225,0.46768371953929416,0.9049917439349676
2022-02-16,1.3944886683437288,1.4392878123729043,0.80855380934787,0.8134782411345278,0.6535430434345864,0.4779220779220779,0.3660081244341605,0.31805154828188476,0.45854602697280705,0.790676997332656
2022-02-23,1.1406319997243186,1.0858049517726864,0.626879259910959,0.6257980355743784,0.4981477366468098,0.35918367346938773,0.27203306545782197,0.2049579758952437,0.33186438002832686,0.5239425885939286
2022-03-02,0.9680439252443801,0.9361772636208896,0.5409410741660832,0.5395559221886946,0.41352502305816746,0.30888476602762316,0.2010679179470858,0.16385058524958748,0.22013532091991644,0.44773275752572084
2022-03-09,0.8844779856875381,0.8048764567360076,0.44887902720423284,0.43989398337915153,0.34107823948227944,0.25380333951762524,0.1468763507570691,0.09977709372678059,0.1557561232923937,0.2762606376222533
2022-03-16,0.5036929827584227,0.5043658145922143,0.3000691996317518,0.282803085770446,0.21962333760505545,0.14298082869511441,0.08601836061907414,0.06195057463500304,0.08597738005740133,0.13971802362504762
