,Under 10,10s,20s,30s,40s,50s,60s,70s,80s,Over 90
2021-09-22,0.047583784635790737,0.04788404296622234,0.05820289280760848,0.050517909609314696,0.0357039252002767,0.022633810449807133,0.015137056171641055,0.010847527158263448,0.0078040862195445536,0.0
2021-09-29,0.030334662705316595,0.02588326646822829,0.02786308698236576,0.027077599550592676,0.013867149519750328,0.014026586757626957,0.009433237904066165,0.007100199594499712,0.007413881908567326,0.0
2021-10-06,0.014869932698684606,0.015788792545619258,0.019813750743015654,0.014145014690608115,0.01099808410187095,0.008607223692180178,0.0061425735189268044,0.004339010863305379,0.0078040862195445536,0.01722158438576349
2021-10-13,0.011003750197026608,0.009317975928562185,0.017337031900138695,0.010305653560300198,0.006694485975051882,0.0046223979087634285,0.003948797262167232,0.0025639609646804515,0.0039020431097722768,0.0
2021-10-20,0.008921959619210763,0.006470816617057073,0.007636549765537283,0.005860077514680505,0.003666028033956983,0.0020721094073767096,0.0024131538824355304,0.0,0.0019510215548861384,0.0
2021-10-27,0.007137567695368611,0.005176653293645658,0.006191797107192392,0.0044455760456196935,0.0028690654178793783,0.0020721094073767096,0.002193776256759573,0.001775049898624928,0.0031216344878178216,0.0
2021-11-03,0.0014869932698684605,0.002588326646822829,0.003921471501221848,0.0038393611303079167,0.0014345327089396892,0.0022315024387133797,0.0010968881283797865,0.0013805943655971662,0.002731430176840594,0.0
2021-11-10,0.005353175771526458,0.0012941633234114145,0.0022703256059705434,0.0012124298306235527,0.0019127102785862521,0.0012751442506933597,0.0,0.0,0.0,0.0
2021-11-17,0.0014869932698684605,0.003364824640869678,0.0022703256059705434,0.0014145014690608115,0.0014345327089396892,0.0015939303133666997,0.0010968881283797865,0.0,0.0,0.0
2021-11-24,0.002379189231789537,0.0020706613174582634,0.0,0.0014145014690608115,0.0,0.0007969651566833498,0.0,0.0013805943655971662,0.0,0.0
2021-12-01,0.002973986539736921,0.002329493982140546,0.0026831120797833697,0.0,0.001115747662508647,0.0,0.0,0.0,0.0,0.0
2021-12-08,0.0,0.0012941633234114145,0.0010319661845320652,0.001818644745935329,0.0009563551392931261,0.0,0.0,0.0,0.0,0.0
2021-12-15,0.0014869932698684605,0.0015529959880936975,0.0026831120797833697,0.0022227880228098467,0.0017533177553707311,0.0009563581880200197,0.0,0.0,0.0,0.0
2021-12-22,0.0032713851937106134,0.004658987964281092,0.0035086850274090218,0.0038393611303079167,0.0017533177553707311,0.0014345372820300296,0.0017550210054076585,0.0013805943655971662,0.0,0.0
2021-12-29,0.010408952889079224,0.01164746991070273,0.01486031305726174,0.008689080452802127,0.005419345789327714,0.005259970034110109,0.0024131538824355304,0.0015778221321110471,0.002731430176840594,0.0
2022-01-05,0.03598523713081674,0.06988481946421639,0.17935572287167295,0.08183901356708981,0.04112327098960442,0.03315375051802735,0.0195246086851602,0.013805943655971662,0.013266946573225741,0.03157290470723306
2022-01-12,0.31078159340250827,0.49695871618998316,0.8631365167426194,0.34230935551271635,0.21661443904989305,0.16050878255602666,0.09235798040957803,0.05443486355783113,0.05228737767094851,0.08036739380022963
2022-01-19,0.8660248803713915,1.0609550925326776,1.0734512251502544,0.6933077914782348,0.4622383173250109,0.3344065797443336,0.2296883740827273,0.1339176534629251,0.1494482511042782,0.23249138920780713
2022-01-26,1.2449107655338751,1.433674129675165,0.9939898289412853,0.8260688579315139,0.6377294853852995,0.45012592049475597,0.3360865225355666,0.24850698580748992,0.2540230064461752,0.4506314580941447
2022-02-02,1.3079592801762978,1.42176782709978,0.9056535235453405,0.8927524986158093,0.7045149526126029,0.4949153623003602,0.42317943992892165,0.32345353708276464,0.35508592298927716,0.5941446613088404
2022-02-09,1.377550565206142,1.4996764591691472,0.8769648636153491,0.8678976870880264,0.7253953731538361,0.5105358793713539,0.4372196079721829,0.35145987992773575,0.43937005416035835,0.8180252583237658
2022-02-16,1.444167863696249,1.483887666623528,0.8175236113863021,0.8329392936383807,0.6844314946874472,0.46192100481366954,0.37338071890047936,0.3250313592148757,0.43078555931885937,0.7146957520091849
2022-02-23,1.181267453583505,1.1194512747508736,0.6338336305395945,0.6407691654845475,0.5216917284844003,0.3471580222512672,0.277512696480086,0.2094558880377415,0.3117732444708049,0.473593570608496
